College ID,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,State,College Type,Management Type,Expected Salary,Salary Tier,Entrance Test
U-0456,Indian Institute Of Technology Madras,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,17,42,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1628770,1,JEE Advanced
U-0334,Visvesvaraya National Institute Of Technology Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,42,42,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,836948,1,JEE Main
U-0100,Indian Institute Of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,43,43,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0456,Indian Institute Of Technology Madras,"Artificial Intelligence and Data Analytics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,43,43,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1628770,1,JEE Advanced
U-0306,Indian Institute Of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,44,44,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1880000,1,JEE Advanced
U-0516,Indian Institute Of Information Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,27,44,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2800000,1,JEE Main
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,45,45,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Data Science and Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,45,45,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0207,National Institute Of Technology Jamshedpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,45,45,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,950000,1,JEE Main
U-0025,National Institute Of Technology Warangal,"Computer Science and Engineering ( Artificial Intelligence & Data Science) (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,45,45,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1260546,1,JEE Main
U-0357,National Institute Of Technology Rourkela,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),46,46,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0207,National Institute Of Technology Jamshedpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,47,47,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,950000,1,JEE Main
U-0116,School Of Planning And Architecture New Delhi,"Architecture (5 Years, Bachelor of Architecture)",AI,OPEN (PwD),Gender-Neutral,1,47,Delhi,,Government Funded Technical Institute,,,JEE Main
U-0013,Indian Institute Of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),48,48,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1911000,1,JEE Advanced
U-0092,National Institute Of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,48,48,Chhattisgarh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,766710,1,JEE Main
U-0357,National Institute Of Technology Rourkela,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,48,48,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0116,School Of Planning And Architecture New Delhi,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,12,48,Delhi,,Government Funded Technical Institute,,,JEE Main
U-0560,Indian Institute Of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,49,49,Uttarakhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1700000,1,JEE Advanced
U-0284,Maulana Azad National Institute Of Technology Bhopal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,49,49,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,903320,1,JEE Main
U-0855,National Institute Of Technology Andhra Pradesh,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,49,49,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,540550,2,JEE Main
U-0306,Indian Institute Of Technology Bombay,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5,50,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1880000,1,JEE Advanced
U-0100,Indian Institute Of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,23,50,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0172,National Institute Of Technology Kurukshetra,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,50,50,Haryana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011890,1,JEE Main
U-0467,National Institute Of Technology Tiruchirappalli,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Female-only (including Supernumerary),49,50,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1057320,1,JEE Main
U-0467,National Institute Of Technology Tiruchirappalli,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,Gender-Neutral,16,50,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1057320,1,JEE Main
U-0584,Indian Institute Of Engineering Science and Technology Shibpur,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST (PwD),Gender-Neutral,50,50,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,704961,1,JEE Main
U-0517,Indian Institute Of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,28,51,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2192875,1,JEE Advanced
U-0456,Indian Institute Of Technology Madras,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,48,51,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1628770,1,JEE Advanced
U-0306,Indian Institute Of Technology Bombay,"Electrical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,52,52,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1880000,1,JEE Advanced
U-0100,Indian Institute Of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),51,52,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0284,Maulana Azad National Institute Of Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,52,52,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,903320,1,JEE Main
U-0263,National Institute Of Technology Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,Female-only (including Supernumerary),52,52,Kerala,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1054944,1,JEE Main
U-0855,National Institute Of Technology Andhra Pradesh,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,38,52,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,540550,2,JEE Main
U-0516,Indian Institute Of Information Technology Allahabad,"Information Technology (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,52,52,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2800000,1,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN (PwD),Gender-Neutral,53,53,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0100,Indian Institute Of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,40,54,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0100,Indian Institute Of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,34,54,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0517,Indian Institute Of Technology Kanpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,30,54,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2192875,1,JEE Advanced
U-0284,Maulana Azad National Institute Of Technology Bhopal,"Planning (4 Years, Bachelor of Planning)",OS,ST,Gender-Neutral,52,54,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,903320,1,JEE Main
U-0467,National Institute Of Technology Tiruchirappalli,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,54,54,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1057320,1,JEE Main
U-0100,Indian Institute Of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),55,55,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0263,National Institute Of Technology Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,Female-only (including Supernumerary),55,55,Kerala,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1054944,1,JEE Main
U-0072,National Institute Of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,55,55,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,988400,1,JEE Main
U-0139,Indian Institute Of Technology Gandhinagar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),56,56,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,990908,1,JEE Advanced
U-0357,National Institute Of Technology Rourkela,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,Gender-Neutral,56,56,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0970,International Institute Of Information Technology Naya Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,56,56,Chhattisgarh,,Government Funded Technical Institute,,,JEE Main
U-0273,Indian Institute Of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,47,57,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1666665,1,JEE Advanced
U-0622,National Institute Of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,57,57,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1415263,1,JEE Main
U-0013,Indian Institute Of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,58,58,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1911000,1,JEE Advanced
U-0263,National Institute Of Technology Calicut,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,58,58,Kerala,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1054944,1,JEE Main
U-0025,National Institute Of Technology Warangal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Female-only (including Supernumerary),58,58,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1260546,1,JEE Main
U-0355,Indian Institute Of Technology Bhubaneswar,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,59,59,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1481100,1,JEE Advanced
U-0149,Sardar Vallabhbhai National Institute Of Technology Surat,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,59,59,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,753260,1,JEE Main
U-0100,Indian Institute Of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL (PwD),Gender-Neutral,60,60,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0467,National Institute Of Technology Tiruchirappalli,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,60,60,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1057320,1,JEE Main
U-0025,National Institute Of Technology Warangal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,60,60,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1260546,1,JEE Main
U-0517,Indian Institute Of Technology Kanpur,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,53,61,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2192875,1,JEE Advanced
U-0237,National Institute Of Technology Karnataka Surathkal,"Information Technology (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,61,61,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0306,Indian Institute Of Technology Bombay,"Aerospace Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,62,62,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1880000,1,JEE Advanced
U-0263,National Institute Of Technology Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN (PwD),Gender-Neutral,62,62,Kerala,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1054944,1,JEE Main
U-0149,Sardar Vallabhbhai National Institute Of Technology Surat,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,62,62,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,753260,1,JEE Main
U-0306,Indian Institute Of Technology Bombay,"Industrial Engineering and Operations Research (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,63,63,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1880000,1,JEE Advanced
U-0378,Indian Institute Of Technology Ropar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,63,63,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1486724,1,JEE Advanced
U-0306,Indian Institute Of Technology Bombay,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,64,64,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1880000,1,JEE Advanced
U-0410,Malaviya National Institute Of Technology Jaipur,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,Female-only (including Supernumerary),65,65,Rajasthan,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,763650,1,JEE Main
U-0237,National Institute Of Technology Karnataka Surathkal,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,65,65,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),66,66,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0237,National Institute Of Technology Karnataka Surathkal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,66,66,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0025,National Institute Of Technology Warangal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,66,66,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1260546,1,JEE Main
U-0334,Visvesvaraya National Institute Of Technology Nagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,66,66,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,836948,1,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,53,67,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0573,Indian Institute Of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,33,67,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0053,Indian Institute Of Technology Guwahati,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,67,67,Assam,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2164500,1,JEE Advanced
U-0267,Atal Bihari Vajpayee Indian Institute Of Information Technology And Management Gwalior,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,67,67,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2000000,1,JEE Main
